fid,CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,CD_RGI,NM_RGI,CD_CONCURB,NM_CONCURB,fid_2,CNES,NOME FANTASIA,NÍVEL DE ATENÇÃO,TURNO DE ATENDIMENTO,latitude,longitude,capacidade/mes,servicos_inferidos,COBERTURA,SITUACAO_COBERTURA,fid_3,CNES_2,NOME FANTASIA_2,NÍVEL DE ATENÇÃO_2,TURNO DE ATENDIMENTO_2,latitude_2,longitude_2,capacidade/mes_2,servicos_inferidos_2,n,distance,feature_x,feature_y,nearest_x,nearest_y
"385","211130005000467",,,,"0.152615029511473","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000060",Vila Bacanga,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"14","2456869",CENTRO DE SAUDE VILA BACANGA EMBRIAO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.556193854292195","-44.31182021404424","3000","atenção básica; clínica geral; enfermagem",,,,,,
"386","211130005000468",,,,"0.320320137063637","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000057",Vila São Raimundo,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"387","211130005000470",,,,"0.103348594475109","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000057",Vila São Raimundo,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"388","211130005000471",,,,"0.075674993521646","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000057",Vila São Raimundo,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"389","211130005000472",,,,"0.09555941374379701","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"390","211130005000473",,,,"0.042079321207319","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000061",Vila Mauro Fecury II,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"391","211130005000474",,,,"0.028459825938085","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000061",Vila Mauro Fecury II,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"392","211130005000475",,,,"0.059763737511229","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000061",Vila Mauro Fecury II,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"393","211130005000476",,,,"0.088710809605758","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000057",Vila São Raimundo,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"394","211130005000477",,,,"0.414042957724","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000022",Tamancão,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"395","211130005000478",,,,"0.040621103756029","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000056",Vila Ariri,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"396","211130005000480",,,,"0.097450622940329","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000030",Vila São Luís,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"397","211130005000481",,,,"0.167621541225481","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000028",Vila Mauro Fecury I,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"11","2309297",CENTRO DE SAUDE SAO RAIMUNDO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.550016854104659","-44.33085997676431","3000","atenção básica; clínica geral; enfermagem",,,,,,
"398","211130005000482",,,,"0.520919798466278","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000028",Vila Mauro Fecury I,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"46","2309319",CENTRO DE SAUDE VILA NOVA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.538179039795961","-44.32781114637143","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"399","211130005000484",,,,"0.601317397657737","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000011",Vila Nova,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"46","2309319",CENTRO DE SAUDE VILA NOVA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.538179039795961","-44.32781114637143","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"400","211130005000485",,,,"0.172941223574512","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000028",Vila Mauro Fecury I,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"46","2309319",CENTRO DE SAUDE VILA NOVA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.538179039795961","-44.32781114637143","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"401","211130005000486",,,,"0.172621335899412","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000056",Vila Ariri,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"46","2309319",CENTRO DE SAUDE VILA NOVA,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.538179039795961","-44.32781114637143","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"402","211130005000489",,,,"0.412457062491084","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000022",Tamancão,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"14","2456869",CENTRO DE SAUDE VILA BACANGA EMBRIAO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.556193854292195","-44.31182021404424","3000","atenção básica; clínica geral; enfermagem",,,,,,
"403","211130005000490",,,,"0.117311242240259","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000060",Vila Bacanga,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"14","2456869",CENTRO DE SAUDE VILA BACANGA EMBRIAO,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.556193854292195","-44.31182021404424","3000","atenção básica; clínica geral; enfermagem",,,,,,
"404","211130005000491",,,,"0.81697257306608","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"40","978841",CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.490756953991179","-44.22089326423308","3000","atenção básica; clínica geral; enfermagem",,,,,,
"405","211130005000492",,,,"0.482815718591151","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"40","978841",CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.490756953991179","-44.22089326423308","3000","atenção básica; clínica geral; enfermagem",,,,,,
"406","211130005000493",,,,"0.258173373069023","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"55","2310058",CLINICA DA FAMILIA DO TURU,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.502652537039762","-44.22295266510974","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"407","211130005000495",,,,"0.039242182021163","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000113",Sol e Mar,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"40","978841",CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.490756953991179","-44.22089326423308","3000","atenção básica; clínica geral; enfermagem",,,,,,
"408","211130005000499",,,,"0.055032860560953","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000043",Vila Luizão,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"40","978841",CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.490756953991179","-44.22089326423308","3000","atenção básica; clínica geral; enfermagem",,,,,,
"409","211130005000500",,,,"0.039722265717566","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000113",Sol e Mar,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"40","978841",CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.490756953991179","-44.22089326423308","3000","atenção básica; clínica geral; enfermagem",,,,,,
"410","211130005000501",,,,"0.036999753559413","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000050",Divinéia,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"40","978841",CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.490756953991179","-44.22089326423308","3000","atenção básica; clínica geral; enfermagem",,,,,,
"411","211130005000502",,,,"0.047010284316935","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000011",Vila Nova,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"40","978841",CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.490756953991179","-44.22089326423308","3000","atenção básica; clínica geral; enfermagem",,,,,,
"412","211130005000503",,,,"0.104579521630359","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000050",Divinéia,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"40","978841",CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.490756953991179","-44.22089326423308","3000","atenção básica; clínica geral; enfermagem",,,,,,
"413","211130005000504",,,,"0.19863918530789","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000050",Divinéia,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"40","978841",CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.490756953991179","-44.22089326423308","3000","atenção básica; clínica geral; enfermagem",,,,,,
"414","211130005000505",,,,"0.116753603881961","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"55","2310058",CLINICA DA FAMILIA DO TURU,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.502652537039762","-44.22295266510974","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"415","211130005000506",,,,"0.066013372266379","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"55","2310058",CLINICA DA FAMILIA DO TURU,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.502652537039762","-44.22295266510974","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"416","211130005000509",,,,"0.038305226497129","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000113",Sol e Mar,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"40","978841",CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.490756953991179","-44.22089326423308","3000","atenção básica; clínica geral; enfermagem",,,,,,
"417","211130005000510",,,,"0.049008623932495","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000043",Vila Luizão,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"40","978841",CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.490756953991179","-44.22089326423308","3000","atenção básica; clínica geral; enfermagem",,,,,,
"418","211130005000511",,,,"0.062024375173729","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000043",Vila Luizão,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"40","978841",CENTRO DE SAUDE DIVINEIA,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.490756953991179","-44.22089326423308","3000","atenção básica; clínica geral; enfermagem",,,,,,
"419","211130005000516",,,,"0.152498339837676","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"55","2310058",CLINICA DA FAMILIA DO TURU,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.502652537039762","-44.22295266510974","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"420","211130005000517",,,,"0.082709241261072","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"55","2310058",CLINICA DA FAMILIA DO TURU,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.502652537039762","-44.22295266510974","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"421","211130005000518",,,,"0.140000729378791","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"55","2310058",CLINICA DA FAMILIA DO TURU,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.502652537039762","-44.22295266510974","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"422","211130005000520",,,,"0.125129643590665","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"26","2455803",CENTRO DE SAUDE JOAO DE DEUS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.559089734997249","-44.23005228533638","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"423","211130005000522",,,,"0.061436564440213","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"26","2455803",CENTRO DE SAUDE JOAO DE DEUS,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.559089734997249","-44.23005228533638","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"424","211130005000523",,,,"0.019372285379664","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"55","2310058",CLINICA DA FAMILIA DO TURU,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.502652537039762","-44.22295266510974","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"425","211130005000524",,,,"0.02141129614498","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"55","2310058",CLINICA DA FAMILIA DO TURU,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.502652537039762","-44.22295266510974","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"426","211130005000525",,,,"0.011027124067719","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"55","2310058",CLINICA DA FAMILIA DO TURU,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.502652537039762","-44.22295266510974","6000","atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas",,,,,,
"427","211130005000529",,,,"0.275356682904491","2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,,,,,,,,,,,Coberto,"6","2697971",CENTRO DE SAUDE DJALMA MARQUES,AMBULATORIAL - 01 ATENCAO BASICA,"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE","-2.524051142891644","-44.21658153251017","3000","atenção básica; clínica geral; enfermagem",,,,,,
