"CD_SETOR";"AREA_KM2";"POPULACAO";"POPULACAO_INFANTIL";"POPULACAO_IDOSA";"POPULACAO_ADULTA";"POPULACAO_EQUIVALENTE";"CNES";"NOME FANTASIA";"NIVEL_REFERENCIA";"PESO_COMPLEXIDADE";"CAPACIDADE/MES";"INDICE_SOBRECARGA";"CLASSIFICACAO"
"211130005001310";"0.0493994";"749";"68";"36.0";"645";"811.8";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001311";"0.0197277";"641";"74";"28.0";"539";"700.4";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001312";"0.0216563";"433";"35";"22.0";"376";"468.1";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001313";"0.0448169";"585";"59";"16.0";"510";"627.3";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001314";"0.0481845";"541";"51";"27.0";"463";"588.1";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001315";"0.0380188";"447";"37";"20.0";"390";"481.5";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001316";"0.0120997";"565";"70";"8.0";"487";"606.4";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001317";"0.0401726";"600";"54";"29.0";"517";"650.2";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001318";"0.0523302";"681";"46";"30.0";"605";"728";"2308479";"CENTRO DE SAUDE THALLES RIBEIRO GONCALVES";"II";"1.0";"6000";"1.2086";"Sobrecarregado"
"211130005001319";"0.0482563";"351";"23";"17.0";"311";"376.1";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001320";"0.0100693";"382";"28";"20.0";"334";"412";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001321";"0.0391201";"485";"33";"17.0";"435";"515.1";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001322";"0.0170267";"310";"20";"12.0";"278";"329.6";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001323";"0.0221612";"502";"29";"14.0";"459";"527.7";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001324";"0.0165567";"500";"36";"23.0";"441";"536.4";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001326";"2.759519";"547";"44";"57.0";"446";"614.6";"2309440";"CENTRO DE SAUDE ITAPERA";"II";"1.0";"6000";"1.0137";"Em risco"
"211130005001327";"0.2117266";"863";"76";"82.0";"705";"966.6";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001328";"0.1751983";"652";"40";"88.0";"524";"742.4";"2645769";"UNIDADE DE SAUDE DA FAMILIA VILA SARNEY";"II";"1.0";"6000";"2.4627";"Sobrecarregado"
"211130005001329";"0.0258134";"501";"40";"33.0";"428";"547.4";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001330";"0.0212036";"655";"34";"37.0";"584";"701.6";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001331";"0.0105366";"348";"18";"39.0";"291";"388.2";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001333";"0.0317145";"514";"34";"96.0";"384";"607.8";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005001336";"5.2123118";"516";"53";"38.0";"425";"572.9";"2309262";"CENTRO DE SAUDE DE PEDRINHAS I";"II";"1.0";"6000";"0.6638";"Adequado"
"211130005001339";"0.0186649";"388";"34";"";"";"";"2456818";"CENTRO DE SAUDE YVES PARGA";"II";"1.0";"6000";"1.2619";"Sobrecarregado"
"211130005001340";"0.031602";"386";"45";"";"";"";"2456818";"CENTRO DE SAUDE YVES PARGA";"II";"1.0";"6000";"1.2619";"Sobrecarregado"
"211130005001341";"0.0161579";"285";"29";"10.0";"246";"307.5";"2458721";"CENTRO DE SAUDE MARACANA";"II";"1.0";"6000";"0.4696";"Adequado"
"211130005001342";"0.0172225";"301";"26";"14.0";"261";"325.2";"2458721";"CENTRO DE SAUDE MARACANA";"II";"1.0";"6000";"0.4696";"Adequado"
"211130005001343";"0.0182431";"332";"30";"14.0";"288";"358.2";"2458721";"CENTRO DE SAUDE MARACANA";"II";"1.0";"6000";"0.4696";"Adequado"
"211130005001344";"0.0207494";"292";"32";"";"";"";"2456818";"CENTRO DE SAUDE YVES PARGA";"II";"1.0";"6000";"1.2619";"Sobrecarregado"
"211130005001345";"0.0730581";"748";"52";"40.0";"656";"806";"3827402";"CENTRO DE SAUDE GAPARA";"II";"1.0";"6000";"1.6667";"Sobrecarregado"
"211130005001346";"0.067659";"954";"75";"43.0";"836";"1025.9";"3827402";"CENTRO DE SAUDE GAPARA";"II";"1.0";"6000";"1.6667";"Sobrecarregado"
"211130005001347";"0.0677801";"737";"76";"35.0";"626";"803";"3827402";"CENTRO DE SAUDE GAPARA";"II";"1.0";"6000";"1.6667";"Sobrecarregado"
"211130005001348";"0.1264975";"837";"95";"26.0";"716";"905.3";"2645777";"UNIDADE DE SAUDE DA FAMILIA SANTA CLARA";"II";"1.0";"6000";"2.0846";"Sobrecarregado"
"211130005001349";"0.2551005";"512";"56";"43.0";"413";"574.4";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001351";"0.0112711";"321";"21";"";"";"";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"II";"1.0";"6000";"2.2066";"Sobrecarregado"
"211130005001352";"0.0140326";"462";"37";"27.0";"398";"502.1";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001353";"0.0126526";"310";"21";"13.0";"276";"330.9";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"II";"1.0";"6000";"2.2066";"Sobrecarregado"
"211130005001354";"0.0143194";"429";"23";"31.0";"375";"465.3";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001355";"0.0126121";"341";"17";"24.0";"300";"368.7";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001356";"0.0178394";"465";"25";"43.0";"397";"511.9";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001357";"0.0111183";"438";"39";"27.0";"372";"479.1";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001358";"0.0125845";"457";"28";"36.0";"393";"499.8";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001359";"0.1016916";"418";"30";"19.0";"369";"448.2";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"II";"1.0";"6000";"2.2066";"Sobrecarregado"
"211130005001360";"3.7269309";"190";"15";"28.0";"147";"219.9";"2881314";"CLINICA DA FAMILIA MORADA DO SOL";"II";"1.0";"6000";"2.1230";"Sobrecarregado"
"211130005001361";"0.0094376";"206";"19";"";"";"";"2645815";"UNIDADE DE SAUDE DA FAMILIA PIRAPORA";"II";"1.0";"6000";"2.2066";"Sobrecarregado"
"211130005001362";"1.1634851";"31";"6";"";"";"";"2456818";"CENTRO DE SAUDE YVES PARGA";"II";"1.0";"6000";"1.2619";"Sobrecarregado"
"211130005001363";"4.6678115";"451";"36";"44.0";"371";"504.2";"2309270";"CENTRO DE SAUDE LAURA VASCONCELOS";"II";"1.0";"6000";"0.9241";"Em risco"
"211130005001364";"1.7233875";"53";"4";"";"";"";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001365";"0.0586837";"24";"0";"";"";"";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005001366";"0.1590814";"101";"4";"";"";"";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005001367";"0.0167005";"505";"29";"40.0";"436";"551.5";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001368";"0.0176642";"521";"22";"36.0";"463";"560.8";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001369";"0.0108047";"292";"13";"17.0";"262";"312.1";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001370";"0.0261296";"275";"17";"";"";"";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001371";"0.2948378";"X";"X";"";"";"";"2645750";"CENTRO DE SAUDE JAILSON ALVES VIANA OLIMPICA III";"II";"1.0";"6000";"1.3243";"Sobrecarregado"
"211130005001372";"1.0781827";"136";"9";"15.0";"112";"152.5";"2309300";"CENTRO DE SAUDE SALOMAO FIQUENE";"II";"1.0";"6000";"3.0198";"Sobrecarregado"
"211130005001373";"0.133991";"907";"70";"57.0";"780";"987.6";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005001374";"0.1373347";"985";"74";"57.0";"854";"1067.6";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005001375";"0.0432904";"779";"49";"102.0";"628";"885.1";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001376";"0.0305742";"374";"22";"65.0";"287";"437";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001377";"0.1037199";"465";"21";"77.0";"367";"537.1";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001378";"0.100192";"616";"37";"84.0";"495";"701.7";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001379";"0.0595058";"776";"46";"88.0";"642";"869.4";"2310007";"CENTRO DE SAUDE SAO CRISTOVAO";"II";"1.0";"6000";"1.3360";"Sobrecarregado"
"211130005001380";"0.0460348";"397";"25";"62.0";"310";"459.1";"2310007";"CENTRO DE SAUDE SAO CRISTOVAO";"II";"1.0";"6000";"1.3360";"Sobrecarregado"
"211130005001381";"0.3066595";"894";"71";"83.0";"740";"995.9";"2309319";"CENTRO DE SAUDE VILA NOVA";"II";"1.0";"6000";"1.4473";"Sobrecarregado"
"211130005001382";"0.3003404";"509";"37";"41.0";"431";"560.3";"2309319";"CENTRO DE SAUDE VILA NOVA";"II";"1.0";"6000";"1.4473";"Sobrecarregado"
"211130005001383";"0.0789461";"581";"64";"23.0";"494";"631.4";"2881314";"CLINICA DA FAMILIA MORADA DO SOL";"II";"1.0";"6000";"2.1230";"Sobrecarregado"
"211130005001384";"0.0809739";"1010";"71";"78.0";"861";"1107.9";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001385";"0.0763308";"683";"66";"24.0";"593";"735.2";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001386";"0.0652431";"388";"27";"26.0";"335";"422.3";"2530562";"CENTRO DE SAUDE NAZARE NEIVA";"II";"1.0";"6000";"3.8371";"Sobrecarregado"
"211130005001387";"0.0909939";"658";"57";"35.0";"566";"714.5";"2530562";"CENTRO DE SAUDE NAZARE NEIVA";"II";"1.0";"6000";"3.8371";"Sobrecarregado"
"211130005001388";"0.1040441";"659";"42";"20.0";"597";"696";"2530562";"CENTRO DE SAUDE NAZARE NEIVA";"II";"1.0";"6000";"3.8371";"Sobrecarregado"
"211130005001389";"0.1262291";"811";"76";"50.0";"685";"889";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001390";"0.051963";"921";"51";"77.0";"793";"1008.1";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001391";"0.0610762";"786";"50";"82.0";"654";"876.6";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001392";"0.0633567";"669";"44";"68.0";"557";"745.4";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001393";"0.1627476";"691";"48";"75.0";"568";"775";"2698005";"CENTRO DE SAUDE DR JOSE RIBAMAR FRAZAO CORREA";"II";"1.0";"6000";"1.8922";"Sobrecarregado"
"211130005001394";"0.1995655";"1146";"99";"121.0";"926";"1292.3";"2698005";"CENTRO DE SAUDE DR JOSE RIBAMAR FRAZAO CORREA";"II";"1.0";"6000";"1.8922";"Sobrecarregado"
"211130005001396";"1.7431935";"737";"76";"55.0";"606";"819";"2645750";"CENTRO DE SAUDE JAILSON ALVES VIANA OLIMPICA III";"II";"1.0";"6000";"1.3243";"Sobrecarregado"
"211130005001397";"0.2885536";"830";"75";"52.0";"703";"909.1";"2698005";"CENTRO DE SAUDE DR JOSE RIBAMAR FRAZAO CORREA";"II";"1.0";"6000";"1.8922";"Sobrecarregado"
"211130005001398";"0.0774357";"678";"59";"70.0";"549";"763.5";"2698005";"CENTRO DE SAUDE DR JOSE RIBAMAR FRAZAO CORREA";"II";"1.0";"6000";"1.8922";"Sobrecarregado"
"211130005001399";"0.0986043";"490";"44";"51.0";"395";"552.8";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005001400";"0.0959301";"697";"58";"64.0";"575";"777.2";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005001401";"0.1929989";"563";"29";"74.0";"460";"636.7";"2456834";"CENTRO DE SAUDE QUEBRA POTE";"II";"1.0";"6000";"0.9356";"Em risco"
"211130005001402";"0.4031897";"390";"26";"54.0";"310";"446.2";"2456834";"CENTRO DE SAUDE QUEBRA POTE";"II";"1.0";"6000";"0.9356";"Em risco"
"211130005001404";"0.1007493";"743";"59";"45.0";"639";"808.5";"2530562";"CENTRO DE SAUDE NAZARE NEIVA";"II";"1.0";"6000";"3.8371";"Sobrecarregado"
"211130005001405";"0.0903633";"812";"59";"54.0";"699";"884.7";"2530562";"CENTRO DE SAUDE NAZARE NEIVA";"II";"1.0";"6000";"3.8371";"Sobrecarregado"
"211130005001406";"0.0093998";"541";"36";"16.0";"489";"571.8";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001407";"0.0088124";"564";"56";"26.0";"482";"612.8";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001408";"0.0095783";"525";"40";"21.0";"464";"561.8";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001409";"0.0103984";"502";"41";"13.0";"448";"532.9";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001410";"0.0100317";"482";"45";"13.0";"424";"514.9";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001411";"0.0113772";"504";"49";"17.0";"438";"542.1";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001412";"0.0328028";"643";"61";"20.0";"562";"689.5";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001413";"0.1455273";"524";"40";"18.0";"466";"558.4";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001415";"0.0110234";"221";"15";"19.0";"187";"243.7";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001416";"0.00884";"372";"26";"31.0";"315";"409.8";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001417";"0.0123668";"403";"25";"33.0";"345";"441.9";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001418";"0.055372";"305";"19";"20.0";"266";"330.5";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001419";"0.1677308";"653";"52";"45.0";"556";"715";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001420";"0.0190269";"442";"28";"44.0";"370";"491.2";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005001421";"0.1599193";"542";"40";"20.0";"482";"578";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001422";"0.0570251";"341";"37";"20.0";"284";"375.5";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001423";"0.0809437";"355";"30";"20.0";"305";"386";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001424";"0.0489498";"504";"44";"38.0";"422";"556.4";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001425";"0.0580729";"611";"56";"34.0";"521";"666.2";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001426";"0.1453166";"366";"47";"11.0";"308";"398.3";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001427";"0.1304415";"565";"64";"28.0";"473";"619.4";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001428";"0.1460359";"223";"32";"";"";"";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001429";"0.0486959";"536";"57";"25.0";"454";"584.5";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001430";"0.3405293";"209";"21";"9.0";"179";"226.7";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001431";"0.0986518";"167";"22";"11.0";"134";"186.8";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001432";"0.1447408";"111";"16";"";"";"";"2645750";"CENTRO DE SAUDE JAILSON ALVES VIANA OLIMPICA III";"II";"1.0";"6000";"1.3243";"Sobrecarregado"
"211130005001433";"0.0793708";"126";"8";"";"";"";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001434";"2.7946364";"602";"65";"39.0";"498";"665.7";"2645750";"CENTRO DE SAUDE JAILSON ALVES VIANA OLIMPICA III";"II";"1.0";"6000";"1.3243";"Sobrecarregado"
"211130005001435";"0.1409087";"122";"15";"";"";"";"2645750";"CENTRO DE SAUDE JAILSON ALVES VIANA OLIMPICA III";"II";"1.0";"6000";"1.3243";"Sobrecarregado"
"211130005001436";"0.0474324";"569";"58";"24.0";"487";"617.2";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001437";"0.0642138";"765";"58";"40.0";"667";"826";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001438";"0.3029263";"441";"46";"26.0";"369";"484.8";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001439";"0.2472088";"400";"25";"41.0";"334";"445.3";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001440";"0.0315946";"620";"37";"99.0";"484";"717.7";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005001441";"0.0437866";"500";"37";"40.0";"423";"550.5";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005001442";"0.0543286";"729";"59";"53.0";"617";"800.9";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005001443";"0.0545513";"723";"104";"25.0";"594";"795";"2881314";"CLINICA DA FAMILIA MORADA DO SOL";"II";"1.0";"6000";"2.1230";"Sobrecarregado"
"211130005001444";"0.1337191";"473";"58";"18.0";"397";"516.4";"2881314";"CLINICA DA FAMILIA MORADA DO SOL";"II";"1.0";"6000";"2.1230";"Sobrecarregado"
"211130005001445";"0.0527461";"542";"51";"17.0";"474";"581.1";"2881314";"CLINICA DA FAMILIA MORADA DO SOL";"II";"1.0";"6000";"2.1230";"Sobrecarregado"
"211130005001446";"0.0517293";"601";"60";"33.0";"508";"657.4";"2881314";"CLINICA DA FAMILIA MORADA DO SOL";"II";"1.0";"6000";"2.1230";"Sobrecarregado"
"211130005001447";"0.0533199";"525";"67";"16.0";"442";"571.3";"2881314";"CLINICA DA FAMILIA MORADA DO SOL";"II";"1.0";"6000";"2.1230";"Sobrecarregado"
"211130005001448";"0.0657891";"333";"37";"";"";"";"2881314";"CLINICA DA FAMILIA MORADA DO SOL";"II";"1.0";"6000";"2.1230";"Sobrecarregado"
"211130005001449";"0.0794835";"507";"65";"23.0";"419";"557.9";"2881314";"CLINICA DA FAMILIA MORADA DO SOL";"II";"1.0";"6000";"2.1230";"Sobrecarregado"
"211130005001450";"0.0624429";"605";"89";"14.0";"502";"660.7";"2881314";"CLINICA DA FAMILIA MORADA DO SOL";"II";"1.0";"6000";"2.1230";"Sobrecarregado"
"211130005001452";"1.2831255";"363";"19";"50.0";"294";"412.5";"2456818";"CENTRO DE SAUDE YVES PARGA";"II";"1.0";"6000";"1.2619";"Sobrecarregado"
"211130005001453";"0.0165257";"690";"83";"11.0";"596";"740.3";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001454";"0.016234";"124";"12";"5.0";"107";"134";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001455";"0.0752835";"512";"31";"105.0";"376";"611.5";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001456";"0.0583014";"464";"33";"88.0";"343";"550.9";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005001457";"0.0435662";"611";"19";"138.0";"454";"730.9";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005001458";"0.0250865";"442";"24";"64.0";"354";"505.2";"3173852";"UNIDADE DE SAUDE DA FAMILIA DO SAO FRANCISCO";"II";"1.0";"6000";"1.7535";"Sobrecarregado"
"211130005001459";"0.230191";"1144";"92";"65.0";"987";"1242";"2309319";"CENTRO DE SAUDE VILA NOVA";"II";"1.0";"6000";"1.4473";"Sobrecarregado"
"211130005001460";"0.0627763";"702";"52";"57.0";"593";"773.6";"2309319";"CENTRO DE SAUDE VILA NOVA";"II";"1.0";"6000";"1.4473";"Sobrecarregado"
"211130005001461";"0.0317226";"266";"9";"48.0";"209";"308.9";"2876175";"CENTRO DE SAUDE BAIRRO DE FATIMA";"I";"0.8";"3000";"6.6602";"Sobrecarregado"
"211130005001462";"0.0500565";"226";"13";"38.0";"175";"262.9";"2876175";"CENTRO DE SAUDE BAIRRO DE FATIMA";"I";"0.8";"3000";"6.6602";"Sobrecarregado"
"211130005001463";"0.0727709";"183";"8";"23.0";"152";"205.4";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005001464";"0.1074141";"250";"11";"37.0";"202";"285.1";"2310007";"CENTRO DE SAUDE SAO CRISTOVAO";"II";"1.0";"6000";"1.3360";"Sobrecarregado"
"211130005001465";"0.8627376";"891";"86";"58.0";"747";"980.4";"7071116";"CENTRO DE SAUDE DRA VALDECY ELEOTERIA MARTINS";"I";"0.8";"3000";"8.1458";"Sobrecarregado"
"211130005001467";"0.0476574";"518";"28";"60.0";"430";"580";"2702878";"CENTRO DE SAUDE SANTA BARBARA";"II";"1.0";"6000";"3.2707";"Sobrecarregado"
"211130005001468";"0.0419869";"560";"25";"54.0";"481";"615.7";"2530562";"CENTRO DE SAUDE NAZARE NEIVA";"II";"1.0";"6000";"3.8371";"Sobrecarregado"
"211130005001469";"0.9069193";"452";"37";"55.0";"360";"514.5";"2702878";"CENTRO DE SAUDE SANTA BARBARA";"II";"1.0";"6000";"3.2707";"Sobrecarregado"
"211130005001471";"0.0107607";"419";"42";"12.0";"365";"449.6";"2702878";"CENTRO DE SAUDE SANTA BARBARA";"II";"1.0";"6000";"3.2707";"Sobrecarregado"
