"CD_SETOR";"AREA_KM2";"POPULAÇÃO";"POPULAÇÃO INFANTIL";"POPULAÇÃO IDOSA";"DENSIDADE POPULACIONAL (hab/KM²)";"fid";"SITUACAO";"CD_SIT";"CD_TIPO";"UBS_AREA_KM2";"CD_REGIAO";"NM_REGIAO";"CD_UF";"NM_UF";"CD_MUN";"NM_MUN";"CD_DIST";"NM_DIST";"CD_SUBDIST";"NM_SUBDIST";"CD_BAIRRO";"NM_BAIRRO";"CD_NU";"NM_NU";"CD_FCU";"NM_FCU";"CD_AGLOM";"NM_AGLOM";"CD_RGINT";"NM_RGINT";"CD_RGI";"NM_RGI";"CD_CONCURB";"NM_CONCURB";"fid_2";"CNES";"NOME FANTASIA";"NÍVEL DE ATENÇÃO";"TURNO DE ATENDIMENTO";"latitude";"longitude";"capacidade/mes";"servicos_inferidos";"POPULAÇÃO ADULTA";"POPULAÇÃO EQUIVALENTE"
"211130005000043";"0.0328303";"740";"31";"116.0";"22540.1534558015";"40";"Urbana";"1";"0";"0.032830315920907";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"593";"848.3"
"211130005000044";"0.0320263";"895";"58";"128.0";"27945.782060369133";"41";"Urbana";"1";"0";"0.032026348248799";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"709";"1026.4"
"211130005000045";"0.0168528";"409";"26";"54.0";"24268.96420772809";"42";"Urbana";"1";"0";"0.016852836228244";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"329";"465.2"
"211130005000046";"0.0357878";"500";"20";"114.0";"13971.24159629818";"43";"Urbana";"1";"0";"0.035787827846951";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"366";"601.2"
"211130005000047";"0.1076515";"152";"9";"21.0";"1411.96360478024";"44";"Urbana";"1";"1";"0.107651493951468";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000010";"Mangue Seco";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"122";"173.3"
"211130005000048";"0.0368036";"915";"37";"154.0";"24861.69831212164";"45";"Urbana";"1";"0";"0.036803579199422";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"724";"1056.7"
"211130005000049";"0.0329752";"871";"44";"119.0";"26413.789757150826";"46";"Urbana";"1";"0";"0.032975166771031";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"708";"988.2"
"211130005000050";"0.0367841";"986";"71";"167.0";"26805.059794857018";"47";"Urbana";"1";"0";"0.036784057045901";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"748";"1155.1"
"211130005000051";"0.0259893";"714";"41";"120.0";"27472.844593736652";"48";"Urbana";"1";"0";"0.02598925403718";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"553";"830.5"
"211130005000052";"0.0287854";"851";"41";"145.0";"29563.59821298297";"49";"Urbana";"1";"0";"0.028785402441128";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"665";"987.5"
"211130005000053";"0.0168843";"545";"36";"90.0";"32278.50725229947";"50";"Urbana";"1";"0";"0.016884304228672";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"419";"635"
"211130005000054";"0.0465222";"984";"44";"162.0";"21151.192333982486";"51";"Urbana";"1";"0";"0.04652222893743";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"778";"1135.6"
"211130005000055";"0.0493335";"923";"38";"164.0";"18709.39625203969";"52";"Urbana";"1";"0";"0.049333500274268";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"721";"1073.2"
"211130005000056";"0.0825245";"826";"38";"144.0";"10009.148798235676";"53";"Urbana";"1";"0";"0.082524542017022";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"644";"960.2"
"211130005000057";"0.0254577";"691";"29";"111.0";"27143.064770187408";"54";"Urbana";"1";"0";"0.02545768484047";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"551";"794.3"
"211130005000058";"0.0869188";"824";"52";"115.0";"9480.112472790695";"55";"Urbana";"1";"1";"0.086918773926435";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000032";"Fé em Deus";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"657";"942"
"211130005000059";"0.0473833";"810";"48";"133.0";"17094.63038665521";"56";"Urbana";"1";"1";"0.047383327037634";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000032";"Fé em Deus";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"629";"940.4"
"211130005000060";"0.0416698";"925";"53";"144.0";"22198.330685532448";"57";"Urbana";"1";"0";"0.041669816202665";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"728";"1066.7"
"211130005000061";"0.0397865";"753";"31";"120.0";"18926.017619041635";"58";"Urbana";"1";"0";"0.0397865185894";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"602";"864.5"
"211130005000062";"0.0658754";"920";"38";"165.0";"13965.759600700716";"59";"Urbana";"1";"0";"0.065875406002038";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"717";"1071"
"211130005000063";"0.1052482";"705";"19";"192.0";"6698.451850007886";"60";"Urbana";"1";"0";"0.10524822482657";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"494";"868.1"
"211130005000064";"0.0506866";"637";"33";"110.0";"12567.424131821823";"61";"Urbana";"1";"1";"0.050686576308605";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000032";"Fé em Deus";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"494";"741.5"
"211130005000065";"0.0464651";"579";"34";"81.0";"12460.96532666453";"62";"Urbana";"1";"1";"0.046465082040799";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"21113000032";"Fé em Deus";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"464";"660.8"
"211130005000066";"0.0972792";"791";"32";"196.0";"8131.234631863749";"63";"Urbana";"1";"0";"0.097279172562964";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"563";"963.8"
"211130005000067";"0.2635587";"692";"24";"182.0";"2625.6010520616474";"64";"Urbana";"1";"0";"0.26355865991542";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"59";"724203";"UBS VEREADOR BATISTA MATOS ALEMANHA";"AMBULATORIAL - 01 ATENCAO BASICA";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.5373979594756";"-44.269559700581";"3000";"atenção básica; clínica geral; enfermagem";"486";"849.6"
"211130005000068";"0.0859761";"679";"24";"177.0";"7897.543619680353";"65";"Urbana";"1";"0";"0.085976095151685";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"478";"832.6"
"211130005000069";"0.1819192";"523";"20";"101.0";"2874.9027040576257";"66";"Urbana";"1";"0";"0.181919180533457";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"402";"613.8"
"211130005000070";"0.0601424";"805";"43";"139.0";"13384.899837718482";"67";"Urbana";"1";"0";"0.060142381462645";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"623";"937.7"
"211130005000071";"0.038843";"612";"32";"95.0";"15755.734623999175";"68";"Urbana";"1";"0";"0.038843043501592";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"485";"704"
"211130005000072";"0.0312614";"751";"52";"121.0";"24023.236323389225";"69";"Urbana";"1";"0";"0.03126137316401";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"578";"873.8"
"211130005000073";"0.0317901";"729";"36";"119.0";"22931.667405890512";"70";"Urbana";"1";"0";"0.031790133452607";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"574";"842.2"
"211130005000075";"0.0528705";"757";"40";"141.0";"14318.003423459206";"71";"Urbana";"1";"0";"0.0528704750558";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"576";"889.8"
"211130005000076";"0.0430011";"662";"41";"113.0";"15394.955012778742";"72";"Urbana";"1";"0";"0.043001073830793";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"64";"948357";"CENTRO ATENDIMENTO A PESSOA COM HIPERTENSAO E DIABETES";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53200095826268";"-44.2843804260481";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"508";"772.9"
"211130005000077";"0.0379183";"663";"40";"117.0";"17484.96108739052";"73";"Urbana";"1";"0";"0.037918328552658";"2";"Nordeste";"21";"Maranhão";"2111300";"São Luís";"211130005";"São Luís";"21113000500";"";"";"";"";"";"";"";"";"";"2101";"São Luís";"210001";"São Luís";"2111300";"São Luís/MA";"42";"2697963";"CENTRO DE SAUDE DA LIBERDADE";"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE";"03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE";"-2.53201347240271";"-44.2842356110737";"6000";"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas";"506";"776.6"
