"CD_SETOR";"AREA_KM2";"POPULACAO";"POPULACAO_INFANTIL";"POPULACAO_IDOSA";"POPULACAO_ADULTA";"POPULACAO_EQUIVALENTE";"DENSIDADE_HAB_KM2";"RENDA_MEDIA";"SITUACAO_COBERTURA";"DISTANCIA_UBS_M";"CNES";"NOME FANTASIA";"NIVEL_REFERENCIA";"PESO_COMPLEXIDADE";"CAPACIDADE/MES";"INDICE_SOBRECARGA";"CLASSIFICACAO"
"211130005001155";"0.0159241";"692";"55";"74.0";"563";"778.7";"43456.14508826244";"11551.34";"Coberto";"2507.94";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001156";"0.0143318";"460";"35";"58.0";"367";"523.9";"32096.45683026556";"10481.02";"Coberto";"2438.71";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001157";"0.0150485";"444";"34";"32.0";"378";"486.6";"29504.601787553576";"10496.05";"Coberto";"2603.03";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001158";"0.0094852";"443";"33";"34.0";"376";"486.7";"46704.33939189475";"9468.54";"Coberto";"2703.31";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001159";"0.0161206";"403";"22";"46.0";"335";"450.8";"24999.069513541683";"5772.7";"Coberto";"1459.64";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001160";"0.0551302";"365";"26";"29.0";"310";"401.2";"6620.690655938125";"4854.29";"Coberto";"1577.29";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001161";"0.1635119";"60";"0";"";"";"";"366.9457696962729";"4222.73";"Coberto";"758.97";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001162";"0.2419812";"629";"55";"67.0";"507";"710.1";"2599.375488674327";"1314.13";"Coberto";"609.77";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001163";"0.0099778";"435";"19";"38.0";"378";"474.9";"43596.78486239452";"3716.16";"Coberto";"635.45";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005001164";"0.0079743";"353";"14";"29.0";"310";"383.2";"44267.208407007514";"2358.47";"Coberto";"503.99";"2455765";"CLINICA DA FAMILIA DO SACAVEM";"I";"0.8";"3000";"10.0696";"Sobrecarregado"
"211130005001165";"0.0104353";"410";"33";"17.0";"360";"440.1";"39289.71855145516";"3756.31";"Coberto";"615.53";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005001166";"0.009998";"514";"27";"30.0";"457";"551.5";"51410.282056411284";"2348.57";"Coberto";"512.24";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005001167";"0.0118222";"269";"4";"16.0";"249";"283.8";"22753.80216880107";"2712.73";"Coberto";"562.85";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005001168";"0.0884866";"513";"28";"122.0";"363";"624.6";"5797.487981231056";"3751.63";"Coberto";"1039.7";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001169";"0.1305759";"909";"66";"132.0";"711";"1047.6";"6961.468387351724";"8493.5";"Coberto";"2491.89";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001170";"0.0230265";"461";"32";"49.0";"380";"516.2";"20020.41126528131";"9541.54";"Coberto";"2536.49";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001171";"0.0084775";"550";"35";"58.0";"457";"613.9";"64877.61722205838";"9116.44";"Coberto";"2456.88";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001172";"0.0120554";"330";"14";"42.0";"274";"370.6";"27373.625097466695";"9031.9";"Coberto";"2416.25";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001173";"0.0101305";"403";"28";"42.0";"333";"450.6";"39780.85977987266";"8211.88";"Coberto";"2369.32";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001174";"0.0082793";"580";"36";"75.0";"469";"658";"70054.23163794041";"8585.77";"Coberto";"2329.86";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001175";"0.0109219";"453";"26";"48.0";"379";"504.4";"41476.29991118761";"6966.58";"Coberto";"2292.24";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001176";"0.0123782";"475";"30";"47.0";"398";"527.6";"38373.91543196911";"7252.49";"Coberto";"2243.58";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001177";"0.0141485";"451";"30";"45.0";"376";"502";"31876.170618793512";"7562.87";"Coberto";"2188.44";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001178";"0.0111938";"477";"28";"48.0";"401";"529.4";"42612.874984366346";"7000.82";"Coberto";"2139.3";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001179";"0.0096138";"584";"46";"64.0";"474";"658.2";"60746.01094260334";"7907.51";"Coberto";"2104.57";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001180";"0.0085257";"400";"25";"39.0";"336";"443.7";"46916.968694652634";"8628.28";"Coberto";"2062.71";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001181";"0.0091438";"434";"40";"28.0";"366";"476.4";"47463.85528992322";"7761.77";"Coberto";"1990.69";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001182";"0.0107121";"450";"35";"37.0";"378";"497.1";"42008.569748228634";"7824.66";"Coberto";"1950.39";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001183";"0.0839145";"892";"56";"101.0";"735";"1000.8";"10629.867305412055";"12144.39";"Coberto";"1229.69";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001184";"0.0198884";"618";"42";"46.0";"530";"675.8";"31073.389513485246";"4984.98";"Coberto";"775.08";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001185";"0.014945";"255";"15";"41.0";"199";"295.3";"17062.56273001004";"5159.09";"Coberto";"796.15";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001187";"0.0173706";"551";"30";"30.0";"491";"590";"31720.26297306944";"3801.57";"Coberto";"330.46";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001188";"0.034822";"X";"X";"";"";"";"";"X";"Coberto";"406.21";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001189";"0.2801223";"599";"30";"71.0";"498";"670.8";"2138.3517128054427";"6104.41";"Coberto";"1218.18";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005001190";"0.081282";"457";"28";"49.0";"380";"510.2";"5622.401023596861";"2090.06";"Coberto";"1162.49";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005001191";"0.0077668";"620";"35";"47.0";"538";"675.1";"79826.95576041614";"6447.02";"Coberto";"1408.35";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005001192";"0.005148";"311";"20";"23.0";"268";"339.4";"60411.81041181042";"5342.47";"Coberto";"1304.88";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005001193";"0.0057748";"388";"21";"31.0";"336";"423.3";"67188.47405970769";"6745.33";"Coberto";"1406.18";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005001194";"0.0059384";"362";"24";"25.0";"313";"394";"60959.18092415466";"6082.68";"Coberto";"1304.14";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005001196";"0.0111458";"318";"12";"32.0";"274";"349.6";"28530.926447630496";"3153.66";"Coberto";"1253.13";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005001197";"0.0247674";"291";"9";"25.0";"257";"315.5";"11749.315632646141";"3818.77";"Coberto";"1207.18";"9904638";"UNIDADE BASICA DE SAUDE CINTRA";"II";"1.0";"6000";"6.3219";"Sobrecarregado"
"211130005001198";"0.0615002";"430";"26";"75.0";"329";"503";"6991.847180984778";"1634.83";"Coberto";"1104.78";"2455803";"CENTRO DE SAUDE JOAO DE DEUS";"II";"1.0";"6000";"4.0725";"Sobrecarregado"
"211130005001199";"0.0420769";"756";"44";"92.0";"620";"851.6";"17967.10308981888";"1280.94";"Coberto";"253.35";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001200";"0.1121522";"539";"33";"70.0";"436";"611.5";"4805.969031369871";"1546.22";"Coberto";"458.13";"2310007";"CENTRO DE SAUDE SAO CRISTOVAO";"II";"1.0";"6000";"1.3360";"Sobrecarregado"
"211130005001201";"0.0650978";"551";"32";"95.0";"424";"643";"8464.187729846477";"2332.34";"Coberto";"979.32";"2308797";"CENTRO DE SAUDE DO RADIONAL";"I";"0.8";"3000";"9.0882";"Sobrecarregado"
"211130005001202";"0.2569743";"767";"51";"101.0";"615";"873.3";"2984.734271092479";"2985.16";"Coberto";"1327.39";"2455838";"CENTRO DE SAUDE DO JOAO PAULO";"I";"0.8";"3000";"13.5985";"Sobrecarregado"
"211130005001203";"0.1274175";"571";"46";"51.0";"474";"634.8";"4481.331057350835";"1279.22";"Coberto";"1240.64";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001204";"0.0467557";"591";"40";"44.0";"507";"646.2";"12640.170075520206";"1262.53";"Coberto";"1284.23";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001205";"0.0340752";"538";"21";"78.0";"439";"610.9";"15788.60872423346";"1765.72";"Coberto";"413.58";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005001206";"0.1157608";"631";"46";"61.0";"524";"702.8";"5450.895294434731";"1298.85";"Coberto";"550.93";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005001207";"0.1156227";"640";"48";"74.0";"518";"723.2";"5535.245241635077";"1725.89";"Coberto";"1266.96";"2464624";"CLINICA DA FAMILIA DO ANJO DA GUARDA";"II";"1.0";"6000";"4.2240";"Sobrecarregado"
"211130005001209";"0.1060923";"1032";"67";"59.0";"906";"1112.7";"9727.378895546613";"1552.36";"Coberto";"988.52";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005001210";"0.0408646";"726";"52";"87.0";"587";"821.6";"17765.988165796312";"1448.42";"Coberto";"723.44";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005001211";"0.0127576";"375";"19";"25.0";"331";"404.5";"29394.2434313664";"2895.89";"Coberto";"808.37";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001212";"0.0091843";"452";"25";"25.0";"402";"484.5";"49214.42026066222";"2522.25";"Coberto";"825.88";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001213";"0.1290295";"495";"30";"74.0";"391";"569.2";"3836.332001596534";"1250.05";"Coberto";"604.21";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005001214";"0.035637";"721";"43";"76.0";"602";"803.3";"20231.781575329012";"1386.99";"Coberto";"308.5";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005001215";"0.0540863";"759";"54";"58.0";"647";"832.4";"14033.128537171151";"1461.97";"Coberto";"1077.23";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005001216";"0.0142853";"227";"20";"20.0";"187";"253";"15890.460823363877";"1891.94";"Coberto";"521.4";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005001218";"0.4551108";"386";"33";"42.0";"311";"436.1";"848.145111036697";"1590.35";"Coberto";"850.81";"2456869";"CENTRO DE SAUDE VILA BACANGA EMBRIAO";"I";"0.8";"3000";"8.6153";"Sobrecarregado"
"211130005001219";"0.0433093";"583";"34";"62.0";"487";"649.6";"13461.312004581001";"1529.9";"Coberto";"818.77";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
"211130005001220";"0.03517";"524";"34";"49.0";"441";"580.2";"14899.061700312766";"1522.19";"Coberto";"450.78";"2309297";"CENTRO DE SAUDE SAO RAIMUNDO";"I";"0.8";"3000";"12.0308";"Sobrecarregado"
"211130005001221";"0.0683668";"278";"18";"55.0";"205";"331";"4066.3011871259146";"4837.75";"Coberto";"749.24";"842761";"CENTRO DE SAUDE IPASE";"II";"1.0";"6000";"6.2819";"Sobrecarregado"
"211130005001223";"0.0096735";"278";"13";"30.0";"235";"308.5";"28738.305680467256";"2382.64";"Coberto";"361.19";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005001224";"0.1008519";"622";"40";"85.0";"497";"710";"6167.459413258452";"2984.6";"Coberto";"170.25";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005001225";"0.0108182";"385";"27";"24.0";"334";"417.7";"35588.17548205801";"2896.09";"Coberto";"586.9";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005001226";"0.0107192";"392";"29";"19.0";"344";"421.7";"36569.893275617585";"3115.95";"Coberto";"603.92";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005001227";"0.0130985";"357";"21";"25.0";"311";"387.5";"27255.029201817";"2778.42";"Coberto";"484.07";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005001228";"0.0117154";"315";"21";"15.0";"279";"337.5";"26887.68629325503";"2715.74";"Coberto";"1596.52";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005001229";"0.0121131";"400";"19";"21.0";"360";"426.3";"33022.100040452075";"2773.77";"Coberto";"1612";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005001230";"0.0109973";"363";"20";"10.0";"333";"381";"33008.10198866995";"2528.85";"Coberto";"1607.62";"2698013";"CENTRO DE SAUDE GENESIO RAMOS FILHO";"II";"1.0";"6000";"5.3626";"Sobrecarregado"
"211130005001231";"0.0715564";"367";"18";"25.0";"324";"396";"5128.821461113192";"2807.52";"Coberto";"1642.84";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001232";"0.0739758";"560";"32";"82.0";"446";"641.6";"7570.0431762819735";"2390.3";"Coberto";"111.92";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001233";"0.054107";"422";"25";"40.0";"357";"466.5";"7799.360526364426";"2488.44";"Coberto";"571.53";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001234";"0.0803178";"736";"45";"61.0";"630";"807.3";"9163.597608500233";"1760.23";"Coberto";"993.77";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001235";"0.0852133";"635";"41";"57.0";"537";"701.1";"7451.888378926763";"1554.33";"Coberto";"1034.09";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005001237";"0.0753524";"647";"36";"115.0";"496";"757";"8586.32239981739";"2183.09";"Coberto";"474.15";"3173828";"CENTRO DE SAUDE FABICIANA DE MORAES";"II";"1.0";"6000";"2.5042";"Sobrecarregado"
"211130005001238";"0.0359648";"523";"26";"103.0";"394";"618.4";"14541.996618916275";"2596.07";"Coberto";"1022.61";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005001239";"0.0540613";"689";"41";"98.0";"550";"787.9";"12744.79156069129";"1696.55";"Coberto";"237.99";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005001240";"0.0594716";"447";"22";"24.0";"401";"477.2";"7516.192602855817";"1873.08";"Coberto";"883.51";"2645807";"CENTRO DE SAUDE SANTA EFIGENIA";"II";"1.0";"6000";"8.1753";"Sobrecarregado"
"211130005001241";"0.0628723";"777";"51";"70.0";"656";"858.5";"12358.383580686565";"1554.49";"Coberto";"877.37";"6120520";"CENTRO DE SAUDE JANAINA";"II";"1.0";"6000";"2.9588";"Sobrecarregado"
"211130005001242";"0.0522629";"474";"38";"38.0";"398";"523.4";"9069.53115881438";"1391.28";"Coberto";"276.9";"2645785";"CENTRO DE SAUDE MARIA AYRECILA CIDADE OLIMPICA II";"II";"1.0";"6000";"2.2464";"Sobrecarregado"
"211130005001243";"0.0959176";"929";"87";"55.0";"787";"1016.5";"9685.396632109227";"1221.87";"Coberto";"531.82";"2645750";"CENTRO DE SAUDE JAILSON ALVES VIANA OLIMPICA III";"II";"1.0";"6000";"1.3243";"Sobrecarregado"
"211130005001244";"0.0584798";"588";"27";"54.0";"507";"644.7";"10054.753949226913";"2568.09";"Coberto";"950.53";"2645785";"CENTRO DE SAUDE MARIA AYRECILA CIDADE OLIMPICA II";"II";"1.0";"6000";"2.2464";"Sobrecarregado"
"211130005001245";"0.1120427";"1055";"80";"96.0";"879";"1171.8";"9416.052986941586";"1446.5";"Coberto";"367.46";"2645777";"UNIDADE DE SAUDE DA FAMILIA SANTA CLARA";"II";"1.0";"6000";"2.0846";"Sobrecarregado"
"211130005001246";"0.1111397";"864";"49";"70.0";"745";"944.5";"7773.999749864361";"1161.67";"Coberto";"276.75";"2645793";"U S F ANTONIO CARLOS SOUSA REIS OLIMPICA I";"II";"1.0";"6000";"1.4474";"Sobrecarregado"
"211130005001247";"0.0959539";"882";"55";"82.0";"745";"975.1";"9191.914033718276";"1333.95";"Coberto";"454.04";"2645777";"UNIDADE DE SAUDE DA FAMILIA SANTA CLARA";"II";"1.0";"6000";"2.0846";"Sobrecarregado"
"211130005001248";"0.067692";"641";"40";"64.0";"537";"712.2";"9469.3612243692";"1565.03";"Coberto";"559.61";"6120520";"CENTRO DE SAUDE JANAINA";"II";"1.0";"6000";"2.9588";"Sobrecarregado"
"211130005001249";"0.0155047";"494";"59";"16.0";"419";"536.3";"31861.306571555724";"1210.99";"Coberto";"988.95";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001250";"0.0191522";"616";"71";"26.0";"519";"672.3";"32163.406814882885";"1176.31";"Coberto";"1035.25";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001251";"0.0216522";"730";"80";"16.0";"634";"782.8";"33714.81881748737";"1215.28";"Coberto";"1089.11";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001252";"0.02666";"634";"71";"15.0";"548";"681.5";"23780.94523630908";"1195.07";"Coberto";"1149.12";"7798342";"CENTRO DE SAUDE DR EXPEDITO ALVES DE MELO";"I";"0.8";"3000";"6.3368";"Sobrecarregado"
"211130005001253";"0.3606069";"549";"44";"66.0";"439";"623.8";"1522.4334309742826";"1639.95";"Coberto";"429.11";"2702878";"CENTRO DE SAUDE SANTA BARBARA";"II";"1.0";"6000";"3.2707";"Sobrecarregado"
"211130005001254";"0.0677787";"826";"96";"35.0";"695";"902";"12186.719426604524";"1055.55";"Coberto";"372.29";"2702878";"CENTRO DE SAUDE SANTA BARBARA";"II";"1.0";"6000";"3.2707";"Sobrecarregado"
"211130005001255";"0.1369441";"608";"42";"47.0";"519";"666.6";"4439.767759253593";"1337.53";"Coberto";"566.4";"2702878";"CENTRO DE SAUDE SANTA BARBARA";"II";"1.0";"6000";"3.2707";"Sobrecarregado"
"211130005001258";"0.0745793";"520";"28";"47.0";"445";"571.6";"6972.444096418175";"1362.32";"Coberto";"358.06";"3226387";"CENTRO DE SAUDE DA VILA LOBAO";"I";"0.8";"3000";"4.7487";"Sobrecarregado"
"211130005001259";"0.0276555";"682";"51";"61.0";"570";"756.3";"24660.555766484063";"1255.65";"Coberto";"1040.3";"3365816";"CENTRO DE SAUDE DR ANTONIO GUANARE";"II";"1.0";"6000";"8.1945";"Sobrecarregado"
"211130005001262";"0.0689885";"707";"38";"119.0";"550";"821.2";"10248.084825731825";"1831.5";"Coberto";"531.49";"3376265";"CENTRO DE SAUDE VILA EMBRATEL";"II";"1.0";"6000";"3.7942";"Sobrecarregado"
"211130005001263";"0.0211336";"698";"37";"46.0";"615";"753.3";"33027.97441041753";"3283.14";"Coberto";"935.98";"2310058";"CLINICA DA FAMILIA DO TURU";"II";"1.0";"6000";"4.7302";"Sobrecarregado"
"211130005001264";"0.0106155";"407";"19";"30.0";"358";"440.5";"38340.16296924309";"3055.17";"Coberto";"1206.77";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005001265";"0.0120366";"389";"11";"25.0";"353";"414.5";"32318.09647242577";"2725.16";"Coberto";"1122.37";"2697971";"CENTRO DE SAUDE DJALMA MARQUES";"I";"0.8";"3000";"6.9379";"Sobrecarregado"
"211130005001266";"0.0177174";"1116";"93";"120.0";"903";"1258.5";"62988.92614040434";"16560.39";"Coberto";"2027.5";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001267";"0.0193202";"127";"11";"11.0";"105";"141.3";"6573.430916864215";"20088.89";"Coberto";"2080.05";"2309998";"CENTRO DE SAUDE BEZERRA DE MENESES";"II";"1.0";"6000";"5.3875";"Sobrecarregado"
"211130005001268";"0.0357572";"577";"25";"74.0";"478";"648.7";"16136.610249124651";"37914.19";"Coberto";"1642.5";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001269";"0.0355166";"598";"36";"102.0";"460";"697.6";"16837.197254241677";"13433.42";"Coberto";"1545.08";"9784950";"PROCURADORIA GERAL DA JUSTICA UNIDADE CONSULTORIO MEDICO";"II";"1.0";"6000";"6.1492";"Sobrecarregado"
"211130005001270";"0.0191535";"632";"34";"69.0";"529";"704.2";"32996.5802594826";"6504.78";"Coberto";"487.71";"2308444";"CENTRO DE SAUDE AMAR";"II";"1.0";"6000";"14.7304";"Sobrecarregado"
"211130005001271";"0.4076676";"462";"33";"42.0";"387";"512.1";"1133.2762279857413";"2593.43";"Coberto";"1005.08";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001272";"0.0124275";"377";"25";"23.0";"329";"407.9";"30335.948501307586";"3168.77";"Coberto";"1146.64";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001273";"0.0112101";"456";"47";"11.0";"398";"488.3";"40677.60323279899";"2583.09";"Coberto";"1164.55";"2645890";"CENTRO DE SAUDE IPEM SAO CRISTOVAO";"II";"1.0";"6000";"6.9808";"Sobrecarregado"
"211130005001274";"0.1681995";"864";"41";"108.0";"715";"970.9";"5136.757243630332";"3312.98";"Coberto";"1272.33";"3173828";"CENTRO DE SAUDE FABICIANA DE MORAES";"II";"1.0";"6000";"2.5042";"Sobrecarregado"
"211130005001275";"0.0780076";"580";"21";"77.0";"482";"652.1";"7435.172983145232";"5757.42";"Coberto";"761.16";"978841";"CENTRO DE SAUDE DIVINEIA";"I";"0.8";"3000";"18.0633";"Sobrecarregado"
