fid,CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,CD_RGI,NM_RGI,CD_CONCURB,NM_CONCURB,fid_2,CNES,NOME FANTASIA,NÍVEL DE ATENÇÃO,TURNO DE ATENDIMENTO,latitude,longitude,capacidade/mes,servicos_inferidos
642,"211130005000795",Urbana,"1","1",0.04283822140346,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000045",Vila Isabel Cafeteira,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
714,"211130005000887",Urbana,"1","0",0.071295161743666,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
715,"211130005000888",Urbana,"1","0",0.102320368221255,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
842,"211130005001054",Urbana,"1","0",0.124142583368255,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
844,"211130005001059",Urbana,"1","1",0.088604538914153,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000115",Aurora,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
884,"211130005001113",Urbana,"1","0",0.089980022394712,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
885,"211130005001114",Urbana,"1","0",0.028096232049323,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
886,"211130005001115",Urbana,"1","0",0.044827840614869,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
988,"211130005001228",Urbana,"1","0",0.011715445351454,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
989,"211130005001229",Urbana,"1","0",0.012113145958003,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
990,"211130005001230",Urbana,"1","0",0.01099734447891,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1111,"211130005001366",Urbana,"1","0",0.159081395279179,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1217,"211130005001480",Urbana,"1","0",0.150660636750817,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1313,"211130005001580",Urbana,"1","0",0.058717359352309,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1314,"211130005001581",Urbana,"1","0",0.052364811501992,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1357,"211130005001626",Urbana,"1","0",0.075638203526624,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1358,"211130005001627",Urbana,"1","0",0.015606036073621,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1369,"211130005001638",Urbana,"1","0",0.095354022627046,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1370,"211130005001639",Urbana,"1","0",0.059827419019592,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
1687,"211130005001970",Urbana,"1","0",0.040806516179535,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,51,2698013,CENTRO DE SAUDE GENESIO RAMOS FILHO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.54167591857726,-44.215630902758,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
468,"211130005000572",Urbana,"1","0",0.046900274608272,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
471,"211130005000575",Urbana,"2","0",0.843409848426279,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
472,"211130005000576",Urbana,"1","1",0.059010864416605,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000094",Vila Brasil,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
473,"211130005000578",Urbana,"1","0",0.097453667630555,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
477,"211130005000583",Urbana,"1","0",0.077459464418506,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
478,"211130005000585",Urbana,"1","0",0.06787314205269,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
479,"211130005000586",Urbana,"1","1",0.035836009579798,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000094",Vila Brasil,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
480,"211130005000587",Urbana,"1","1",0.037233818093099,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000094",Vila Brasil,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
481,"211130005000588",Urbana,"1","1",0.05393541735805,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000094",Vila Brasil,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
482,"211130005000589",Urbana,"1","1",0.077354792759134,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000094",Vila Brasil,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
483,"211130005000591",Urbana,"1","0",0.140844114557322,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
484,"211130005000592",Urbana,"1","0",0.143338423293116,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
485,"211130005000594",Urbana,"1","0",0.060403027832155,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
486,"211130005000595",Urbana,"1","0",0.152453358565698,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
490,"211130005000602",Urbana,"1","0",0.099739951640776,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
491,"211130005000604",Urbana,"1","0",0.077208549269842,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
492,"211130005000605",Urbana,"1","0",0.15745829498181,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
494,"211130005000608",Urbana,"1","0",0.081577568464977,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
631,"211130005000784",Urbana,"1","0",0.16041956722877,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,,,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
694,"211130005000862",Urbana,"1","1",0.057494281576743,"2",Nordeste,"21",Maranhão,"2111300",São Luís,"211130005",São Luís,"21113000500",,,,,,"21113000094",Vila Brasil,,,"2101",São Luís,"210001",São Luís,"2111300",São Luís/MA,66,2645890,CENTRO DE SAUDE IPEM SAO CRISTOVAO,"AMBULATORIAL - 01 ATENCAO BASICA, AMBULATORIAL - 02 MEDIA COMPLEXIDADE","03 ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE",-2.56838107497733,-44.2177699046536,6000,"atenção básica; clínica geral; enfermagem; especialidades ambulatoriais não identificadas"
